Date,Pos_lag1,Pos_lag2,Pos_lag3,Pos_lag4,Pos_lag5,Neg_lag1,Neg_lag2,Neg_lag3,Neg_lag4,Neg_lag5,Neu_lag1,Neu_lag2,Neu_lag3,Neu_lag4,Neu_lag5
2013-12-27,-0.75135034,-1.0484037,-1.0088853,-0.9081486,-0.9135427,0.38150734,0.44295096,0.6838686,0.58593154,0.7204067,1.0446482,1.3140056,1.0549718,1.0148677,0.82265866
2014-01-03,-0.3840458,-0.2931108,-1.2512764,-0.5716078,-1.0776795,-0.045628317,-0.49378067,0.75210154,0.37038514,1.6437789,0.9265609,1.1536741,1.2806847,0.63990015,0.26563925
2014-01-10,-0.8955766,-0.4963083,-1.0942307,-1.3301867,-1.5000086,0.84525824,0.4232208,1.2496164,1.2122939,1.164288,0.63436866,0.6293753,0.61850196,1.0183172,1.4178729
2014-01-17,-0.7002223,-0.62012327,-0.75831634,-0.5648646,-0.6357781,0.38114196,-0.23632215,0.34241834,-0.39650148,1.3256335,0.7858796,1.3044534,1.0494752,1.4089528,-0.09416114
2014-01-24,-0.33349586,-1.0190029,-0.7334934,-0.5097099,-1.2375348,-0.580103,0.3807604,-0.18469718,0.16363008,1.0508971,1.4315913,1.3904514,1.5648739,0.8753391,1.1454319
2014-01-31,-0.7722675,-0.77343017,0.49491453,-0.79137164,-0.50608605,0.74200237,-0.32322976,-1.5369222,0.10509904,0.20857225,0.40056258,1.7885587,1.2149819,1.2153245,0.88698226
2014-02-07,-0.87888676,-1.0940402,-1.5303006,-0.58470535,-1.2976528,0.55643743,1.0711635,2.2610655,-0.01542538,0.7315467,0.9035185,0.7850141,0.17430063,1.1156543,1.4723397
2014-02-14,0.34678125,-0.8997874,-0.9171589,-0.77519614,-0.73094666,-1.0898144,-0.12575434,0.71153367,0.48820472,-0.15535569,0.80034274,1.7138683,1.0219251,0.8265269,1.4784819
2014-02-21,-1.2469056,-0.5331855,-0.9241793,-0.7308828,-1.048966,1.4730582,0.28243628,0.6746984,-0.0035297174,0.39268565,0.66414595,0.64091915,0.9113778,1.3285037,1.4626354
2014-02-28,-0.76426387,-0.34219614,-0.9224898,-0.7465399,-1.2422489,1.01142,0.06955282,0.618373,0.39711836,1.0530094,0.4381657,0.65122306,0.8795768,1.0531726,0.8634063
2014-03-07,-1.104611,-0.32020518,-0.49719486,-0.54850245,-1.0612469,0.94590974,-0.1655543,-0.27795637,0.1693325,0.8683213,0.83711296,0.8508859,1.274384,0.85538584,0.9798888
2014-03-14,-0.6508874,-0.92598796,-1.0440806,-0.8134535,-1.3519218,0.8491465,0.76634616,1.360994,0.20894267,0.33796653,0.2373201,0.7311665,0.35295412,1.2883244,1.9459065
2014-03-21,-0.6701307,-0.82543993,-1.1727268,-0.58831817,-0.24247603,0.936467,0.30302194,0.83476245,0.23352033,0.505655,0.17237538,1.195483,1.1074516,0.8141258,0.10658095
2014-03-28,-1.412065,-1.0270449,-1.2209016,-1.0345107,-0.08582841,1.4479688,0.9452172,1.0291299,0.83885324,-1.1428778,0.8957487,0.75901276,1.0898592,0.96680933,1.648226
2014-04-04,-1.3198011,-0.9678235,-0.8139349,-1.1937882,-1.519238,1.5478141,0.91155475,0.97890556,1.404722,1.5293652,0.74001837,0.66664684,0.3062329,0.47939143,0.94507366
2014-04-11,-0.91118485,-0.9013552,-0.98909336,-0.75998,-1.6139385,0.7034562,0.7020497,0.94989306,0.26752266,1.5659608,0.87095106,0.964221,0.62388206,1.162145,1.1273481
2014-04-17,-1.2842934,-0.7536764,-0.8899761,-0.91053855,-1.3757654,1.5641152,0.87814176,0.64259964,0.86377406,1.2422602,0.3905158,0.37706155,0.88134396,0.8327432,1.0169125
2014-04-25,-1.0078241,-1.0364076,-1.0353645,-0.6596576,-1.6310538,0.8453273,0.20778601,0.90545756,0.058714326,2.2835965,0.8416387,1.6022943,0.89639854,1.1475356,0.09409799
2014-05-02,-0.66519094,-0.76987326,-0.80458504,-0.76610506,-1.2644844,0.57171756,0.9439378,0.46344125,0.60984796,1.545465,0.5978948,0.41994014,1.1316383,0.6799119,0.7316706
2014-05-09,-0.94493365,-0.5984922,-0.8062518,-0.6070822,-1.656347,0.32255274,0.489016,0.33945617,-0.39503402,1.6577516,1.2235833,0.7214802,1.0261664,1.4570923,1.3514823
2014-05-16,-0.9696643,-1.0122373,-0.74871373,-1.1262609,-1.3383353,0.89700454,0.4172616,-0.041985575,1.3576552,1.6247839,0.5215434,1.3602712,1.4322287,0.50036854,0.34615174
2014-05-23,-0.9788247,0.6472967,-0.8695081,-0.5963621,-0.92320645,0.55596596,-1.2163254,0.8660383,-0.13008821,0.262541,1.0951786,0.4387535,0.42071494,1.2056192,1.4389063
2014-05-30,-0.57440794,-0.78819406,-0.63133353,-0.98801976,-0.006176981,-0.6298524,0.3238614,0.5527453,0.89431274,-0.84535193,1.7387291,1.1385397,0.74623775,0.821138,1.2408125
2014-06-06,-1.3246024,-0.89620936,-0.60088414,-0.9386729,-0.75054926,1.8297434,0.5211336,0.14403126,0.92288375,-0.11316275,0.24772196,1.1591172,1.049733,0.72593445,1.559437
2014-06-13,-0.9095569,-1.1710072,-0.34583125,-0.63530767,-1.046082,0.29858303,1.5751321,-0.26264,-0.24602559,0.8557974,1.2825403,0.5090125,1.0245008,1.4728987,1.0502543
2014-06-20,-0.4587939,0.36770365,-0.7332234,-0.42989847,-0.46519947,0.04485312,-1.6282073,0.393634,-0.22127984,0.58671355,0.8901983,1.4436231,0.84728074,1.0693716,0.2954592
2014-06-27,-0.9807106,-0.39959052,-0.6327993,-0.31658813,-0.8689831,0.9848195,-0.075169004,0.62369823,0.12687396,0.28325528,0.766469,0.8419051,0.5689339,0.5586003,1.3219309
2014-07-03,-0.6456614,-0.7290126,-1.1653244,-1.0999825,-0.80044115,0.3366773,0.22869393,1.2387168,0.9754028,0.19380236,0.87026405,1.1476698,0.7863173,0.8964848,1.2264478
2014-07-11,-1.3334243,-1.1260636,-0.32870266,-1.5027784,-1.057438,1.4591565,0.7665887,0.10742732,1.756212,1.7688186,0.82908875,1.0845449,0.6289274,0.68511915,0.2301339
2014-07-18,-1.3641082,-0.7475946,-0.18283752,-0.413168,-1.5106634,1.8677446,0.8341601,-0.85831213,0.18846983,1.9018736,0.42068136,0.4915766,1.5085964,0.747684,0.8292383
2014-07-25,-1.1269782,-1.0056789,-1.1058251,-0.38448176,-1.5789108,1.0107025,0.70118177,0.3695026,0.2635655,1.9298834,0.98094994,1.1205609,1.4216831,0.540045,0.7955762
2014-08-01,-0.67308575,-0.5665624,-0.3274418,-0.7027362,-1.5750828,0.534472,0.96601117,-0.4152202,0.7904983,1.6298503,0.7394231,0.0840664,1.0484452,0.45979726,0.71332467
2014-08-08,-0.35177407,-0.9963279,-0.8265519,-1.1771114,-1.2036508,0.27758893,0.56338704,1.0817103,1.1000484,2.0500376,0.43590876,1.148176,0.27722454,0.88558614,-0.01932269
2014-08-15,-0.7529506,-1.165762,-1.1152666,-0.92847806,-0.4746781,0.4719371,0.98829156,0.6862794,0.69891006,0.22076678,0.82812446,1.0398896,1.1791486,0.8793997,0.6553314
2014-08-22,-0.9555231,-0.96341205,-0.81032664,-0.76279193,-0.4247293,0.97920597,0.8700244,0.664637,0.727315,0.06544089,0.60401607,0.7999395,0.72719145,0.61460894,0.5744973
2014-08-29,-0.6828413,0.007101652,-0.6320774,-0.8098016,-0.38433373,0.11302942,-0.6022551,0.06081283,-0.017018994,0.3334706,1.1583027,0.77586085,1.1040239,1.4710845,0.7600654
2014-09-05,-1.1002353,-0.9425807,-1.1909326,-0.7205349,-1.1424801,0.84636986,0.6713834,1.2587749,0.30963415,1.1842273,1.02846,0.89171505,0.91260016,0.91669554,0.9554243
2014-09-12,-0.51061153,-0.18796377,-1.0660162,-0.82167524,0.035111308,0.04064253,-0.21140772,0.85515976,0.16733412,-0.26595747,1.1651803,0.6941576,1.0161103,1.2826569,0.4912767
2014-09-19,-1.1204835,-0.30649072,-0.5125167,-0.65982723,0.046054214,0.5000012,-0.24419266,-0.15640993,0.036590554,-1.2078094,1.518997,0.7867599,1.3223584,1.2120428,1.5549061
2014-09-26,-1.3120382,-0.6001648,-0.83250123,-0.9340767,-0.90714836,1.5723956,0.05990581,0.79009676,0.7224496,0.9150789,0.6396127,1.2314734,0.7609908,0.6837535,0.64522165
2014-10-03,-1.3315876,-0.94872695,-1.031221,-0.8737356,-0.9189797,1.9205632,0.22712047,1.005561,0.42225555,0.3589155,0.018865585,1.4485905,0.69392264,1.1864411,1.1466255
2014-10-10,-0.22683358,-0.5109507,-1.1207308,-1.0970792,-1.1876825,-0.39694226,-0.43135023,1.1958915,1.0767368,0.7097996,1.1192021,1.4989833,0.5248795,0.8737357,1.3998481
2014-10-17,-0.5470939,-1.0302944,-0.83186704,-0.6427188,-0.62969416,-0.30434507,1.1913316,0.65819323,0.33903158,0.72765076,1.4097999,0.5165844,0.91056794,0.8659603,0.6689062
2014-10-24,-0.37336013,-0.68927336,-0.920636,-1.1740612,-1.4944329,-0.39499745,0.8057815,0.08096022,0.874751,1.2644867,1.3537743,0.47197428,1.5112128,1.2650993,1.1622393
2014-10-31,-0.7551603,-1.0682427,-1.0395168,-1.0728958,-0.23923431,0.36465946,0.7184631,1.0075504,0.88652885,-0.2982934,1.2277578,1.1177431,0.7696212,0.9126434,0.85737365
2014-11-07,-0.6337063,-0.7891494,0.3652344,-1.193171,-0.5894439,1.0476326,0.4012493,-0.05306554,0.8433235,0.2646896,-0.13268621,0.95365167,-0.37880498,0.96439946,0.8063673
2014-11-14,-0.59771204,-1.0906713,-0.53731304,-0.49490353,-1.396811,0.17241375,0.7304937,-0.29266235,-0.21339525,1.6395948,0.9579137,1.0912528,1.4247597,1.1471363,0.63203675
2014-11-21,-1.1691779,0.1765194,-0.73301625,-0.9766962,-1.3115427,1.2975191,-1.6709732,0.37925342,1.1179352,1.8051524,0.6517096,1.8412273,0.9991962,0.6994757,0.67050445
2014-11-28,-0.88692397,-0.46376675,-0.7736039,-1.015315,-1.4081856,0.34116805,-0.39849922,0.84989065,1.2452916,1.0668638,1.0733181,1.3905239,0.4675141,0.48335996,1.4739437
2014-12-05,-0.5670888,-0.7992768,-0.30532166,-0.73536927,-0.21617736,-0.06163397,1.1235166,-0.2317115,-0.13720512,-0.019151032,1.1194453,0.11361858,0.95324254,1.4471427,0.3835048
2014-12-12,-1.1261989,-0.47161108,-1.2409062,-0.91007334,-0.95721513,1.0517973,-0.24540485,1.394026,0.38486946,0.07906243,0.8362978,1.1205926,0.83776754,1.2408857,1.5833168
2014-12-19,-0.58604985,-0.57888746,-1.1500596,-0.8352925,-0.82264733,-0.29832792,1.1075774,0.88072556,0.24942873,0.15590802,1.2901171,-0.13312887,1.0466957,1.4162163,1.4654577
2014-12-26,-0.5697369,-0.69730294,-0.41546696,-1.1547123,-0.5886691,0.021652384,-0.1615941,-0.24723816,0.83410436,0.7257387,0.9157736,1.411713,1.435333,1.0883762,0.39957628
2015-01-02,-1.1613487,-0.938642,-1.0958202,-0.7674883,-1.2962475,0.9742007,1.094572,0.97357315,-0.41081983,0.710236,1.0821996,0.2939669,0.81953734,1.8115045,1.3996781
2015-01-09,-1.2386082,-1.0229969,-0.18594266,-0.8369051,-1.0697322,1.0272156,0.95680404,-0.33316585,0.22263852,0.85143465,0.9517883,0.8279226,0.9014191,1.2367226,1.0004673
2015-01-16,-0.6689076,-0.75464547,-0.7228411,-0.75336117,0.40292507,0.753376,0.4000236,0.6393955,0.4784783,-1.4008276,0.46994495,1.0102605,0.71403974,0.88817364,1.0793762
2015-01-23,-0.6325699,-0.5623537,0.0883736,-0.7373184,0.2845006,0.9058611,0.21386898,-1.2009845,0.41663504,-1.1710436,0.25289452,0.89035743,1.4445466,0.7425575,0.9882611
2015-01-30,-0.7163096,-1.0041798,-0.7563157,-0.6305808,-0.91022104,0.28236952,0.37430748,0.2392455,0.29717824,0.55257404,1.0137247,1.3994408,1.1147705,1.0727414,1.0046757
2015-02-06,-0.78936315,-0.6938732,-1.080429,-0.75992846,0.32940847,0.77972496,0.9464116,1.1377859,-0.20721924,-1.0352604,0.6926451,0.34121764,0.6492204,1.5905755,0.8136922
2015-02-13,-0.31798187,-0.8165684,-1.0179349,-1.2397047,-0.7969955,0.022267371,0.12996131,1.5415885,0.9358752,-0.3769688,0.6176899,1.4753954,0.18297337,1.2254927,1.8763994
2015-02-20,-0.5020471,-0.90518117,-0.38162136,-0.16547957,-1.2332146,0.49650562,1.0472314,0.04278946,-0.48119912,0.7599453,0.54370606,0.45219415,0.58033335,0.98956174,1.5824888
2015-02-27,-0.80940443,-0.7028983,-0.59455174,-0.9087734,-1.0991162,0.59700876,0.42080966,0.39256465,0.32503834,0.57773983,0.93219656,0.93520015,0.72904146,1.3097448,1.4259896
2015-03-06,-0.324962,-0.97537464,-1.4175954,-1.0687144,-0.78678507,-0.0834181,0.55793214,1.8887517,1.3075606,-0.5286454,0.7196677,1.0597397,0.47656214,0.44980907,1.9494731
2015-03-13,-1.2561601,-1.400937,-0.9784825,-1.1713245,-1.250284,1.3452706,1.5642543,0.8580606,0.9173676,1.1156352,0.8019984,0.75147724,0.76377547,1.0449377,0.98639214
2015-03-20,-1.1839464,-0.32110515,-0.69703376,-1.0247388,-1.5291306,0.94624394,0.45013422,0.6312535,0.6028474,1.944569,1.0626462,0.10660802,0.62856793,1.1220207,0.8299285
2015-03-27,-1.189283,-0.6834412,-0.78638977,-1.0356615,-0.9115904,0.4368131,0.91011137,0.28009054,0.98180425,0.16576985,1.5227431,0.3874162,1.177052,0.7626282,1.4647111
2015-04-02,-1.1298116,-0.8714652,-0.40290007,-1.3094089,-1.1583124,1.1974852,1.0476694,-0.12839869,1.1331747,0.5490673,0.7985667,0.44483018,0.8630315,1.0891218,1.4280932
2015-04-10,-1.1614432,-1.0743454,-1.0300972,-1.1745242,-0.9173865,0.79299694,0.47720662,0.6726033,0.75308096,0.740402,1.2918988,1.3640168,1.1937797,1.2421765,0.76456124
2015-04-17,-0.68202406,-1.1480148,-0.673084,-1.1071725,-0.35055095,0.5074034,1.0482513,0.2050147,0.6226093,-0.45719796,0.8035879,0.8616421,1.105895,1.1948148,1.4375277
2015-04-24,-0.5376454,-0.84344137,-1.3008953,-1.2267833,-1.0729344,0.30922595,0.21946952,1.8506169,1.2968619,0.9368672,0.70515096,1.3017718,0.3545167,0.7370425,0.8204318
2015-05-01,-0.79807657,-1.0442227,-0.58837026,-1.3695586,-0.69027734,0.35417286,0.8514644,-0.10897249,1.3246292,-0.30691743,1.0074725,0.94499767,1.1723063,1.0426245,1.6229851
2015-05-08,-0.5978379,-0.8078608,-0.3184383,-0.88073695,-0.078497805,-0.025228754,0.36029834,-0.049359597,-0.011655352,-1.482657,1.257908,1.0965637,0.63477314,1.7635407,1.9607142
2015-05-15,-1.1234881,-0.46322015,-0.5938217,-0.9555362,-1.30081,1.1909862,0.3298803,0.040130705,0.63161993,1.1829339,0.5931854,0.4952868,1.1256413,0.9158118,0.95158875
2015-05-22,-0.73739815,-0.1622876,-0.4152053,-0.3773474,-0.78507656,0.47415,-0.4382819,0.018673588,0.04198029,0.05553736,1.0675799,1.1170865,0.8595653,0.6375881,1.5051819
2015-05-29,-0.9273637,-0.7462113,-0.6426981,-0.3794472,-0.8440837,0.6040585,0.9073678,-0.6448586,0.503291,0.21664952,1.0183394,0.5055605,1.8740985,0.03740433,1.2163523
2015-06-05,-0.5115317,-0.93614006,-0.7271854,-0.8008622,-1.2937353,0.2584309,1.0473102,0.8648073,-0.008660101,1.4150832,0.8293928,0.5709127,0.35468912,1.49615,0.90525544
2015-06-12,0.13486707,-0.73166907,-0.18622717,-0.8748903,-1.2319297,-1.3952764,0.076829776,-0.042521775,0.13792484,1.9540796,1.4497563,1.3970009,0.5931156,1.4538603,-0.022037402
2015-06-19,-0.5805057,-1.1665841,-1.4324206,-0.9409225,-0.80320597,0.10150097,0.90998614,1.6567321,0.37748206,0.9177705,0.87970555,0.98598826,0.74754494,1.4011811,0.5124661
2015-06-26,-0.31363648,-1.0423769,-0.3784383,-1.4457462,-1.0803686,-0.43361568,0.6703765,-0.3215192,1.4532257,0.56156003,1.27036,1.2573428,1.0772197,1.1197902,1.4512974
2015-07-02,-0.33927518,-1.2168574,-0.9894818,-1.1202178,-0.46309376,0.3840611,1.2227459,1.1441174,1.5069892,-0.6432531,0.36778173,0.7114712,0.53209627,0.6449101,1.5964857
2015-07-10,-1.0100235,-0.38459957,-0.9751436,-0.3920698,-0.004564663,1.2946792,0.14902033,0.8126844,0.21744394,-0.7909706,0.4109218,0.5344805,0.93136114,0.52061355,1.0823108
2015-07-17,-0.6399444,-0.69046134,-0.12280178,-0.39067957,-0.3752352,0.4945253,0.38522804,0.39205673,0.54464173,-0.18710943,0.6971698,0.77828455,0.25345933,0.15941074,1.11091
2015-07-24,-0.27397054,-1.1195503,-1.5180457,-0.851382,-0.86191124,-0.095267616,1.2628899,1.2703676,-0.0019132769,-0.3873931,0.7773122,0.5280635,1.5178003,1.5998605,1.9609231
2015-07-31,-1.3153318,-0.87313837,-1.1785574,-0.5260592,-1.6293749,1.3593943,0.49261123,1.5974303,0.5011268,2.099568,0.6891101,1.0727444,0.44390085,0.56339437,0.39346734
2015-08-07,-0.058410764,-0.8795591,-0.54073983,-0.6210481,-0.5809499,-0.931252,0.97790945,0.108533636,-0.462199,0.3398991,1.2758663,0.66944754,0.96746886,1.6487991,0.8015438
2015-08-14,-1.0986936,-1.0364106,-0.61386997,-1.0501534,-0.6244685,0.45361483,1.4833748,0.5979607,0.4559882,-0.26014054,1.3991988,0.24411994,0.61349064,1.2773371,1.3886427
2015-08-21,-0.9414019,-0.96922064,-1.0394129,-0.9334507,-1.3000187,0.5358732,0.83632016,0.86452806,0.0465542,1.2807838,1.0460587,0.9147278,0.8694493,1.6424817,0.84278536
2015-08-28,-0.35059842,-0.28697935,-0.74142885,-1.2738131,-0.90229505,0.81414354,-0.19712874,0.32771617,1.2164541,0.16410114,-0.17900246,1.0528892,0.7466034,0.8603383,1.5237228
2015-09-04,-1.2857008,-0.9864698,-0.7195338,-0.6247976,0.30110618,1.9804844,0.8741028,0.8651396,0.34129304,-1.3327988,0.19157444,0.8594857,0.4668693,0.81291735,1.3062531
2015-09-11,-0.8755849,-0.63682675,-1.291817,-0.19294398,-0.54279494,1.2745622,0.72168297,0.99535507,-0.7377955,-0.6893286,0.09614341,0.37825587,1.1661211,1.2761503,1.7687767
2015-09-18,-0.29283082,-1.1949062,-1.3610673,-0.22912517,-1.1411929,-0.05049622,1.4449947,1.6233561,-0.37297988,1.2679014,0.7087861,0.43143797,0.40544844,0.93839943,0.38201573
2015-09-25,-0.39621976,-1.0485059,-1.1394591,-1.1664209,0.07592094,0.26550144,0.7025192,1.463213,0.56966585,-0.9939304,0.6598949,1.1008695,0.1684043,1.3460207,1.019414
2015-10-02,-1.048226,-0.7367914,-0.81547594,-0.5220191,-0.27350473,0.79950714,0.7092186,0.5496652,0.054810412,0.28227267,1.1076741,0.7619122,0.8819022,1.0439589,0.2976603
2015-10-09,-0.49755695,-0.54190826,-0.46680123,-0.83506644,-1.4450836,0.98146564,0.081317075,-0.09111076,0.7993815,2.2617013,-0.12396095,0.97901964,1.0121676,0.66317564,-0.23045233
2015-10-16,-0.54549724,-0.8757699,-1.2360363,-0.47591132,-1.4126194,0.5532812,0.5077086,0.6149491,0.46117753,0.94973934,0.5703889,0.9836343,1.4282016,0.5339863,1.4059169
2015-10-23,-0.99794155,-0.32422423,-0.5873873,-0.7808156,-0.66371703,0.69033635,-0.08058791,0.39557675,0.028168757,-0.6797219,1.0656255,0.87596023,0.75654763,1.3801684,1.7709032
2015-10-30,-0.5834182,-0.77776915,-1.1636388,-0.9424111,-0.2917402,0.506921,0.35257044,1.2356677,1.0195483,0.1780371,0.7353781,1.2465713,0.7308149,0.580231,0.41739252
2015-11-06,-0.8338724,-0.4868419,-1.1313837,-0.510315,-0.33700514,0.032751955,0.21613638,0.8608655,-0.03592384,-0.07633893,1.5870196,0.7673,0.97219986,0.99233556,0.9607822
2015-11-13,-0.64236695,-1.0218153,-0.85537744,-0.68772906,-0.9670128,0.28594366,0.3796522,0.3200176,0.3959381,0.36389714,0.9866847,1.3172879,1.2826692,0.834262,1.1509843
2015-11-20,0.06026146,-0.9410863,-1.1402317,-0.56100684,0.15108187,-0.44450423,0.6728055,1.4266394,0.42919028,-0.59288275,0.6570653,1.0488567,0.43131098,0.7610884,0.7272039
2015-11-27,-0.4965532,-0.9395127,-0.7344444,-1.0274984,-0.046171665,0.1975104,0.71500003,0.38112354,0.5605416,-0.83704185,0.5486345,0.8559814,0.88088334,1.2480687,1.127163
2015-12-04,-1.1048726,-0.10790177,-0.5733288,-0.33279452,-0.4277355,0.52264947,-0.33429545,0.24043763,0.19290157,-0.25026295,1.4131484,0.64996696,0.8567149,0.4073219,1.3311113
2015-12-11,-0.49360356,-1.1284584,-1.1123034,-0.6921758,-0.76211035,0.44335777,0.982988,0.9982956,0.8300448,0.21074334,0.5925053,0.8917133,0.95020264,0.41406754,1.210502
2015-12-18,-1.2040693,-0.34723645,-1.1934031,-0.7484653,-0.854323,1.2295781,0.515368,0.8318134,0.32944182,-0.22221729,0.80009997,0.17112713,1.1478077,1.1279534,1.7491221
